datetime,total_demand,temp,dew,humidity,precip,windspeed,solarradiation,hour
2023-08-25 10:00:00,556,24.9,21.1,79.13,0.0,11.0,239,10
2023-08-25 11:00:00,647,26.7,21.6,73.53,0.0,12.8,683,11
2023-08-25 12:00:00,753,28.5,21.6,66.23,0.0,14.6,850,12
2023-08-25 13:00:00,746,31.1,21.6,56.95,0.0,11.4,837,13
2023-08-25 14:00:00,770,31.7,21.7,55.39,0.0,10.8,547,14
2023-08-25 15:00:00,820,32.8,21.0,49.91,0.0,6.3,380,15
2023-08-25 16:00:00,967,33.3,21.6,50.41,0.0,6.9,607,16
2023-08-25 17:00:00,1021,33.3,21.1,48.92,0.0,7.0,84,17
2023-08-25 18:00:00,999,31.0,22.4,60.21,0.0,9.7,96,18
2023-08-25 19:00:00,784,27.1,22.9,77.84,8.613,16.8,15,19
2023-08-25 20:00:00,258,27.6,23.2,77.17,0.0,24.7,0,20
2023-08-25 21:00:00,276,26.1,23.7,86.74,0.208,5.7,0,21
2023-08-25 22:00:00,331,26.0,23.8,87.88,2.466,5.0,0,22
2023-08-25 23:00:00,318,26.0,23.8,88.02,0.0,14.1,0,23
2023-08-26 00:00:00,250,25.9,23.8,88.28,0.022,8.9,0,0
2023-08-26 01:00:00,178,25.9,23.8,88.05,0.0,4.9,0,1
2023-08-26 02:00:00,112,25.4,23.3,88.17,0.0,0.0,0,2
2023-08-26 03:00:00,43,24.8,23.3,91.48,0.0,8.7,0,3
2023-08-26 04:00:00,24,24.7,22.8,89.07,0.0,13.2,0,4
2023-08-26 05:00:00,36,24.2,22.2,88.65,0.0,10.8,0,5
2023-08-26 06:00:00,122,24.3,21.8,86.06,0.0,12.8,0,6
2023-08-26 07:00:00,244,23.8,21.8,88.6,0.0,10.8,23,7
2023-08-26 08:00:00,437,24.9,22.2,84.56,0.0,12.6,49,8
2023-08-26 09:00:00,782,26.6,22.7,79.01,0.0,13.2,90,9
2023-08-26 10:00:00,963,27.8,22.1,71.34,0.0,23.6,113,10
2023-08-26 11:00:00,1024,29.3,22.1,65.49,0.0,20.1,711,11
2023-08-26 12:00:00,1155,30.5,22.1,60.7,0.0,10.0,823,12
2023-08-26 13:00:00,1185,31.0,21.2,55.7,0.0,16.2,866,13
2023-08-26 14:00:00,1067,31.0,20.6,54.03,0.0,14.4,613,14
2023-08-26 15:00:00,1092,32.7,20.0,47.31,0.0,11.0,534,15
2023-08-26 16:00:00,930,32.7,20.5,48.82,0.0,11.1,718,16
2023-08-26 17:00:00,973,32.7,19.9,46.77,0.0,12.6,189,17
2023-08-26 18:00:00,978,32.7,19.6,46.03,0.0,14.8,105,18
2023-08-26 19:00:00,895,31.4,19.1,48.0,0.0,14.2,40,19
2023-08-26 20:00:00,702,29.1,22.0,65.62,0.0,12.1,0,20
2023-08-26 21:00:00,548,28.6,21.7,66.08,0.0,13.7,0,21
2023-08-26 22:00:00,476,27.6,22.1,71.61,0.0,12.5,0,22
2023-08-26 23:00:00,366,27.5,19.0,59.81,0.0,20.8,0,23
2023-08-27 00:00:00,280,27.0,18.4,59.61,0.0,12.4,0,0
2023-08-27 01:00:00,227,26.4,17.9,59.72,0.0,12.1,0,1
2023-08-27 02:00:00,127,24.7,18.3,67.62,0.0,9.0,0,2
2023-08-27 03:00:00,79,25.3,18.0,64.03,0.0,5.5,0,3
2023-08-27 04:00:00,21,24.0,18.4,70.85,0.0,10.6,0,4
2023-08-27 05:00:00,32,24.0,18.4,70.94,0.0,14.0,0,5
2023-08-27 06:00:00,77,23.5,18.4,72.85,0.0,10.6,0,6
2023-08-27 07:00:00,196,23.6,18.8,74.78,0.0,10.6,31,7
2023-08-27 08:00:00,384,24.8,18.4,67.5,0.0,10.6,76,8
2023-08-27 09:00:00,588,26.0,18.4,62.91,0.0,10.8,143,9
2023-08-27 10:00:00,902,27.1,18.9,60.63,0.0,8.9,100,10
2023-08-27 11:00:00,1043,29.2,19.3,55.31,0.0,9.3,601,11
2023-08-27 12:00:00,1105,29.8,18.9,52.15,0.0,9.2,573,12
2023-08-27 13:00:00,1027,29.9,18.9,51.85,0.0,0.4,257,13
2023-08-27 14:00:00,980,30.5,18.5,48.67,0.0,7.6,202,14
2023-08-27 15:00:00,1068,30.5,19.3,51.19,0.0,14.2,248,15
2023-08-27 16:00:00,1040,30.9,19.3,50.0,0.0,10.1,165,16
2023-08-27 17:00:00,1044,29.1,18.9,54.15,0.0,22.8,359,17
2023-08-27 18:00:00,956,28.2,18.5,55.67,0.0,16.0,155,18
2023-08-27 19:00:00,809,28.1,19.4,59.12,0.0,10.5,21,19
2023-08-27 20:00:00,563,27.6,19.4,61.22,0.0,5.6,0,20
2023-08-27 21:00:00,356,26.4,20.1,68.24,0.0,9.3,0,21
2023-08-27 22:00:00,258,25.8,21.1,75.39,0.0,14.2,0,22
2023-08-27 23:00:00,161,25.3,21.2,78.08,0.0,8.3,0,23
2023-08-28 00:00:00,54,24.6,21.2,81.14,0.0,4.8,0,0
2023-08-28 01:00:00,16,24.6,21.1,81.19,0.0,10.3,0,1
2023-08-28 02:00:00,23,24.6,21.1,81.17,0.0,12.1,0,2
2023-08-28 03:00:00,10,24.0,21.6,86.6,0.0,10.3,0,3
2023-08-28 04:00:00,16,24.0,20.7,81.75,0.0,8.9,0,4
2023-08-28 05:00:00,76,23.6,20.1,80.72,0.0,8.7,0,5
2023-08-28 06:00:00,254,23.6,20.1,80.66,0.0,10.6,0,6
2023-08-28 07:00:00,641,23.1,20.1,82.99,0.0,14.2,19,7
2023-08-28 08:00:00,989,23.7,20.6,83.05,0.0,12.2,72,8
2023-08-28 09:00:00,654,24.2,20.6,80.21,0.0,10.9,140,9
2023-08-28 10:00:00,319,24.2,18.9,72.16,0.0,12.2,100,10
2023-08-28 11:00:00,289,24.2,19.9,76.73,0.0,12.4,141,11
2023-08-28 12:00:00,410,24.2,20.6,80.19,0.267,14.2,159,12
2023-08-28 13:00:00,541,24.3,20.6,79.81,0.0,12.8,175,13
2023-08-28 14:00:00,476,25.5,21.1,76.6,0.0,9.0,162,14
2023-08-28 15:00:00,717,25.5,21.0,76.21,0.0,12.6,156,15
2023-08-28 16:00:00,875,25.4,20.0,71.73,0.0,14.2,161,16
2023-08-28 17:00:00,1349,24.8,20.6,77.35,0.011,12.6,92,17
2023-08-28 18:00:00,1268,24.8,21.2,80.19,0.006,17.3,40,18
2023-08-28 19:00:00,878,24.8,21.2,80.42,0.0,12.5,49,19
2023-08-28 20:00:00,648,24.2,21.3,83.8,0.0,12.1,0,20
2023-08-28 21:00:00,441,23.7,21.3,86.23,0.0,10.5,0,21
2023-08-28 22:00:00,270,23.7,21.2,85.97,0.0,16.6,0,22
2023-08-28 23:00:00,135,23.7,20.7,83.68,0.0,14.0,0,23
2023-08-29 00:00:00,59,23.7,20.7,83.74,0.0,13.8,0,0
2023-08-29 01:00:00,24,23.7,21.2,86.24,0.011,12.2,0,1
2023-08-29 02:00:00,16,23.7,21.2,86.19,0.0,10.6,0,2
2023-08-29 03:00:00,8,23.2,21.2,88.56,0.0,13.7,0,3
2023-08-29 04:00:00,16,23.2,21.2,88.29,0.0,14.2,0,4
2023-08-29 05:00:00,88,22.7,21.2,90.87,0.0,14.2,0,5
2023-08-29 06:00:00,275,23.2,21.2,88.51,0.0,10.8,0,6
2023-08-29 07:00:00,715,22.7,21.2,91.09,0.036,12.1,8,7
2023-08-29 08:00:00,1220,23.2,21.2,88.24,0.012,14.0,30,8
2023-08-29 09:00:00,706,24.1,21.2,83.85,0.058,22.2,63,9
2023-08-29 10:00:00,438,23.3,21.7,90.76,0.0,12.6,148,10
2023-08-29 11:00:00,453,24.8,21.8,83.37,0.0,10.6,137,11
2023-08-29 12:00:00,523,24.8,21.8,83.3,0.011,0.5,197,12
2023-08-29 13:00:00,544,25.9,22.1,79.56,0.0,5.2,250,13
2023-08-29 14:00:00,576,26.0,21.7,77.01,0.0,8.7,263,14
2023-08-29 15:00:00,740,26.6,21.6,74.01,0.0,6.9,255,15
2023-08-29 16:00:00,999,27.1,21.6,71.8,0.0,0.8,126,16
2023-08-29 17:00:00,1561,26.6,22.1,76.47,0.0,9.4,146,17
2023-08-29 18:00:00,1471,26.7,22.2,76.69,0.0,10.5,35,18
2023-08-29 19:00:00,1011,26.0,22.1,79.21,0.0,9.1,18,19
2023-08-29 20:00:00,726,25.5,21.8,80.01,0.0,4.8,0,20
2023-08-29 21:00:00,478,24.8,22.2,85.74,0.0,0.0,0,21
2023-08-29 22:00:00,326,24.8,22.3,86.01,0.0,4.8,0,22
2023-08-29 23:00:00,188,24.8,22.8,89.05,0.0,4.8,0,23
2023-08-30 00:00:00,68,24.2,22.2,88.88,0.0,4.9,0,0
2023-08-30 01:00:00,39,24.1,22.8,92.11,0.0,8.3,0,1
2023-08-30 02:00:00,16,24.1,22.7,91.91,0.0,7.3,0,2
2023-08-30 03:00:00,13,24.1,22.7,91.71,0.0,8.5,0,3
2023-08-30 04:00:00,31,24.2,22.8,91.91,0.0,8.9,0,4
2023-08-30 05:00:00,84,24.2,22.8,92.0,0.0,7.3,0,5
2023-08-30 06:00:00,282,24.2,22.8,92.19,0.0,0.0,0,6
2023-08-30 07:00:00,765,24.2,22.8,92.06,0.0,10.8,16,7
2023-08-30 08:00:00,1227,24.8,22.3,86.01,0.0,5.5,90,8
2023-08-30 09:00:00,751,25.5,19.1,67.73,0.0,19.4,154,9
2023-08-30 10:00:00,526,25.6,17.8,62.34,0.0,20.0,184,10
2023-08-30 11:00:00,571,27.0,17.1,54.58,0.0,18.2,472,11
2023-08-30 12:00:00,652,28.3,16.1,47.53,0.0,16.3,578,12
2023-08-30 13:00:00,680,29.8,16.5,44.78,0.0,21.9,618,13
2023-08-30 14:00:00,563,29.9,16.6,44.74,0.0,18.5,563,14
2023-08-30 15:00:00,826,29.9,16.0,43.14,0.0,22.0,711,15
2023-08-30 16:00:00,1085,29.3,15.0,41.78,0.0,21.9,297,16
2023-08-30 17:00:00,1768,28.8,15.0,42.97,0.0,23.0,258,17
2023-08-30 18:00:00,1533,28.8,14.4,41.43,0.0,19.6,96,18
2023-08-30 19:00:00,1183,28.2,13.8,41.24,0.0,16.4,24,19
2023-08-30 20:00:00,758,27.0,13.3,42.87,0.0,20.0,0,20
2023-08-30 21:00:00,519,25.5,13.3,46.79,0.0,19.6,0,21
2023-08-30 22:00:00,388,24.8,13.3,48.81,0.0,17.6,0,22
2023-08-30 23:00:00,206,23.7,13.4,52.24,0.0,26.4,0,23
2023-08-31 00:00:00,88,23.2,13.3,53.88,0.0,23.0,0,0
2023-08-31 01:00:00,29,22.1,12.9,55.85,0.0,20.1,0,1
2023-08-31 02:00:00,24,21.6,13.3,59.33,0.0,21.3,0,2
2023-08-31 03:00:00,7,21.0,13.3,61.55,0.0,17.9,0,3
2023-08-31 04:00:00,19,20.5,13.3,63.41,0.0,21.0,0,4
2023-08-31 05:00:00,72,19.8,13.3,66.06,0.0,21.5,0,5
2023-08-31 06:00:00,252,19.8,13.3,66.12,0.0,23.2,0,6
2023-08-31 07:00:00,709,19.2,13.3,68.66,0.0,17.8,18,7
2023-08-31 08:00:00,1182,19.2,13.3,68.73,0.0,22.9,63,8
2023-08-31 09:00:00,727,20.0,13.4,65.79,0.0,23.5,58,9
2023-08-31 10:00:00,522,22.0,13.8,59.44,0.0,30.4,111,10
2023-08-31 11:00:00,548,23.7,13.3,52.08,0.0,28.5,766,11
2023-08-31 12:00:00,679,24.9,12.2,45.29,0.0,28.3,825,12
2023-08-31 13:00:00,676,26.0,11.7,41.04,0.0,21.4,868,13
2023-08-31 14:00:00,689,26.5,9.4,34.13,0.0,23.1,499,14
2023-08-31 15:00:00,943,27.0,8.5,31.03,0.0,15.3,777,15
2023-08-31 16:00:00,1118,27.7,8.9,30.7,0.0,10.3,650,16
2023-08-31 17:00:00,1724,28.0,7.2,26.87,0.0,15.0,472,17
2023-08-31 18:00:00,1530,27.2,8.8,31.51,0.0,23.8,239,18
2023-08-31 19:00:00,1207,25.9,9.4,35.21,0.0,17.2,25,19
2023-08-31 20:00:00,796,24.6,10.1,40.04,0.0,18.8,0,20
2023-08-31 21:00:00,609,23.3,10.7,45.1,0.0,13.8,0,21
2023-08-31 22:00:00,458,21.8,10.6,48.82,0.0,17.5,0,22
2023-08-31 23:00:00,254,20.8,10.0,50.11,0.0,14.3,0,23
2023-09-01 00:00:00,139,20.6,10.1,50.9,0.0,15.7,0,0
2023-09-01 01:00:00,78,20.1,10.1,52.57,0.0,17.3,0,1
2023-09-01 02:00:00,44,19.5,10.1,54.34,0.0,15.2,0,2
2023-09-01 03:00:00,5,17.9,10.6,62.43,0.0,12.4,0,3
2023-09-01 04:00:00,24,17.9,10.0,60.05,0.0,10.9,0,4
2023-09-01 05:00:00,71,17.4,10.6,64.28,0.0,12.6,0,5
2023-09-01 06:00:00,207,16.3,10.0,66.37,0.0,10.9,0,6
2023-09-01 07:00:00,498,15.8,10.6,70.97,0.0,10.8,15,7
2023-09-01 08:00:00,787,18.6,10.1,57.82,0.0,14.5,50,8
2023-09-01 09:00:00,665,20.5,11.2,55.39,0.0,16.0,42,9
2023-09-01 10:00:00,547,22.1,12.2,53.51,0.0,11.4,99,10
2023-09-01 11:00:00,675,23.7,12.2,48.32,0.0,11.2,95,11
2023-09-01 12:00:00,794,24.8,11.6,43.51,0.0,11.0,815,12
2023-09-01 13:00:00,875,25.5,11.1,40.6,0.0,12.6,853,13
2023-09-01 14:00:00,862,26.0,10.7,38.28,0.0,7.5,593,14
2023-09-01 15:00:00,1119,26.5,11.1,38.13,0.0,0.8,757,15
2023-09-01 16:00:00,1225,27.0,11.1,37.15,0.0,7.5,627,16
2023-09-01 17:00:00,1333,27.0,10.7,36.1,0.0,9.4,450,17
2023-09-01 18:00:00,1223,26.0,11.2,39.67,0.0,11.4,183,18
2023-09-01 19:00:00,962,24.2,11.7,45.65,0.0,14.2,30,19
2023-09-01 20:00:00,680,23.0,11.2,47.31,0.0,10.3,0,20
2023-09-01 21:00:00,505,21.3,11.7,54.4,0.0,6.7,0,21
2023-09-01 22:00:00,462,20.6,11.8,57.04,0.0,0.0,0,22
2023-09-01 23:00:00,346,20.1,11.8,58.99,0.0,6.7,0,23
2023-09-02 00:00:00,240,18.9,12.3,65.45,0.0,7.4,0,0
2023-09-02 01:00:00,135,18.9,13.8,72.46,0.0,14.8,0,1
2023-09-02 02:00:00,63,18.4,14.3,76.89,0.0,8.3,0,2
2023-09-02 03:00:00,45,17.4,14.3,81.6,0.0,8.3,0,3
2023-09-02 04:00:00,15,17.4,13.7,79.21,0.0,4.8,0,4
2023-09-02 05:00:00,48,16.8,13.8,82.4,0.0,4.8,0,5
2023-09-02 06:00:00,106,16.7,13.7,82.47,0.0,4.8,0,6
2023-09-02 07:00:00,232,16.7,14.2,84.9,0.0,0.0,13,7
2023-09-02 08:00:00,425,18.5,15.0,80.3,0.0,4.8,43,8
2023-09-02 09:00:00,754,20.0,16.5,80.42,0.0,7.8,43,9
2023-09-02 10:00:00,958,22.2,16.5,70.34,0.0,17.8,280,10
2023-09-02 11:00:00,1090,23.8,17.0,65.47,0.0,14.2,189,11
2023-09-02 12:00:00,1091,25.0,15.5,55.69,0.0,15.9,795,12
2023-09-02 13:00:00,1087,26.6,15.5,50.63,0.0,15.6,832,13
2023-09-02 14:00:00,1168,27.8,15.0,45.71,0.0,20.7,685,14
2023-09-02 15:00:00,1158,28.7,15.0,43.26,0.0,16.0,741,15
2023-09-02 16:00:00,1086,28.7,15.6,44.99,0.0,15.3,612,16
2023-09-02 17:00:00,1075,29.3,16.1,44.79,0.0,12.7,444,17
2023-09-02 18:00:00,1002,28.4,17.2,50.59,0.0,15.5,185,18
2023-09-02 19:00:00,923,27.2,17.8,56.49,0.0,15.6,35,19
2023-09-02 20:00:00,711,26.0,17.1,58.18,0.0,13.6,0,20
2023-09-02 21:00:00,567,25.2,17.2,61.27,0.0,16.8,0,21
2023-09-02 22:00:00,473,23.4,17.8,70.42,0.0,19.1,0,22
2023-09-02 23:00:00,323,22.5,17.7,74.68,0.0,13.8,0,23
2023-09-03 00:00:00,224,21.8,17.8,77.85,0.0,16.9,0,0
2023-09-03 01:00:00,135,21.4,17.8,79.71,0.0,10.6,0,1
2023-09-03 02:00:00,115,21.9,17.8,77.5,0.0,13.8,0,2
2023-09-03 03:00:00,52,21.4,17.7,79.52,0.0,12.6,0,3
2023-09-03 04:00:00,22,20.9,17.7,82.22,0.0,8.9,0,4
2023-09-03 05:00:00,32,20.4,17.7,84.76,0.0,6.7,0,5
2023-09-03 06:00:00,74,19.7,17.7,87.98,0.0,7.1,0,6
2023-09-03 07:00:00,169,20.3,17.2,82.08,0.0,6.7,14,7
2023-09-03 08:00:00,425,21.5,17.8,79.55,0.0,4.8,56,8
2023-09-03 09:00:00,628,23.4,18.3,73.24,0.0,5.2,58,9
2023-09-03 10:00:00,873,25.3,18.7,67.13,0.0,8.9,142,10
2023-09-03 11:00:00,996,28.5,19.8,59.33,0.0,9.4,230,11
2023-09-03 12:00:00,1021,31.1,19.3,49.53,0.0,5.9,775,12
2023-09-03 13:00:00,1046,33.2,18.4,41.43,0.0,14.3,805,13
2023-09-03 14:00:00,899,34.2,17.2,36.48,0.0,15.6,639,14
2023-09-03 15:00:00,943,35.4,17.2,34.12,0.0,6.4,701,15
2023-09-03 16:00:00,980,35.9,16.8,32.34,0.0,6.2,571,16
2023-09-03 17:00:00,895,35.4,17.9,35.55,0.0,11.1,411,17
2023-09-03 18:00:00,867,33.4,20.4,46.6,0.0,12.8,171,18
2023-09-03 19:00:00,910,33.2,17.9,40.36,0.0,7.3,27,19
2023-09-03 20:00:00,601,32.8,17.6,40.39,0.0,9.2,0,20
2023-09-03 21:00:00,564,31.2,18.1,45.86,0.0,7.4,0,21
2023-09-03 22:00:00,368,28.1,21.6,67.82,0.0,9.0,0,22
2023-09-03 23:00:00,296,27.0,21.1,70.21,0.0,6.7,0,23
2023-09-04 00:00:00,193,26.4,22.0,76.77,0.0,6.7,0,0
2023-09-04 01:00:00,107,26.1,20.0,69.3,0.0,5.4,0,1
2023-09-04 02:00:00,63,24.6,21.0,80.7,0.0,8.3,0,2
2023-09-04 03:00:00,25,24.1,19.4,74.98,0.0,6.7,0,3
2023-09-04 04:00:00,19,25.4,18.9,67.33,0.0,0.4,0,4
2023-09-04 05:00:00,40,23.7,19.3,76.29,0.0,5.6,0,5
2023-09-04 06:00:00,87,24.7,19.3,71.91,0.0,0.0,0,6
2023-09-04 07:00:00,177,24.2,19.9,77.33,0.0,4.8,15,7
2023-09-04 08:00:00,395,25.4,21.9,81.13,0.0,0.5,82,8
2023-09-04 09:00:00,577,27.0,20.7,68.3,0.0,9.0,138,9
2023-09-04 10:00:00,823,28.2,20.7,63.94,0.0,10.9,165,10
2023-09-04 11:00:00,888,31.4,21.1,54.3,0.0,11.5,421,11
2023-09-04 12:00:00,852,33.7,20.5,46.22,0.0,14.9,775,12
2023-09-04 13:00:00,849,34.2,19.9,43.3,0.0,12.1,846,13
2023-09-04 14:00:00,822,34.8,18.4,38.07,0.0,19.9,587,14
2023-09-04 15:00:00,820,36.0,19.1,37.15,0.0,18.2,489,15
2023-09-04 16:00:00,779,36.5,18.3,34.51,0.0,16.4,269,16
2023-09-04 17:00:00,865,35.9,18.3,35.48,0.0,19.9,446,17
2023-09-04 18:00:00,825,36.0,18.4,35.65,0.0,16.2,106,18
2023-09-04 19:00:00,804,34.1,18.5,39.7,0.0,9.0,14,19
2023-09-04 20:00:00,528,33.4,18.5,41.28,0.0,5.5,0,20
2023-09-04 21:00:00,379,29.5,21.9,63.81,0.0,5.4,0,21
2023-09-04 22:00:00,248,30.6,19.0,50.0,0.0,14.8,0,22
2023-09-04 23:00:00,138,29.1,18.8,53.7,0.0,12.5,0,23
2023-09-05 00:00:00,56,28.2,19.3,58.42,0.0,15.8,0,0
2023-09-05 01:00:00,30,26.6,19.9,66.5,0.0,10.6,0,1
2023-09-05 02:00:00,8,26.9,19.3,63.23,0.0,11.6,0,2
2023-09-05 03:00:00,9,26.4,20.0,67.75,0.0,13.2,0,3
2023-09-05 04:00:00,23,26.4,20.0,68.02,0.0,10.3,0,4
2023-09-05 05:00:00,71,25.4,20.0,72.1,0.0,8.9,0,5
2023-09-05 06:00:00,294,24.8,20.0,74.71,0.0,10.3,0,6
2023-09-05 07:00:00,757,24.7,20.0,74.97,0.0,11.9,10,7
2023-09-05 08:00:00,1156,26.5,20.6,69.83,0.0,12.8,44,8
2023-09-05 09:00:00,668,27.8,20.6,64.96,0.0,19.7,70,9
2023-09-05 10:00:00,374,30.6,21.7,58.92,0.0,16.4,209,10
2023-09-05 11:00:00,428,32.1,20.6,50.68,0.0,17.8,324,11
2023-09-05 12:00:00,497,33.2,19.4,44.21,0.0,14.5,680,12
2023-09-05 13:00:00,473,33.8,18.8,41.32,0.0,11.2,775,13
2023-09-05 14:00:00,466,34.9,19.9,41.55,0.0,6.0,741,14
2023-09-05 15:00:00,620,35.5,19.9,40.13,0.0,12.8,672,15
2023-09-05 16:00:00,864,33.0,21.4,50.5,0.0,9.5,559,16
2023-09-05 17:00:00,1450,36.0,18.7,36.23,0.0,15.6,158,17
2023-09-05 18:00:00,1339,34.9,18.0,36.98,0.0,14.0,62,18
2023-09-05 19:00:00,986,34.0,18.7,40.49,0.0,9.0,23,19
2023-09-05 20:00:00,689,30.8,22.1,60.18,0.0,11.9,0,20
2023-09-05 21:00:00,465,29.6,22.7,66.5,0.0,0.0,0,21
2023-09-05 22:00:00,334,28.4,23.6,75.16,0.0,4.8,0,22
2023-09-05 23:00:00,150,28.3,21.2,65.13,0.0,0.0,0,23
2023-09-06 00:00:00,42,27.6,22.7,74.61,0.0,5.2,0,0
2023-09-06 01:00:00,29,27.4,21.6,70.64,0.0,4.8,0,1
2023-09-06 02:00:00,16,26.8,21.1,71.41,0.0,4.8,0,2
2023-09-06 03:00:00,18,26.2,21.2,73.69,0.0,4.8,0,3
2023-09-06 04:00:00,28,25.3,20.8,76.29,0.0,6.7,0,4
2023-09-06 05:00:00,88,24.0,21.1,83.91,0.0,6.7,0,5
2023-09-06 06:00:00,321,23.9,20.6,81.76,0.0,8.3,0,6
2023-09-06 07:00:00,860,24.0,20.0,78.58,0.0,6.7,12,7
2023-09-06 08:00:00,1314,25.9,21.6,77.07,0.0,6.7,52,8
2023-09-06 09:00:00,704,28.3,21.1,65.17,0.0,10.3,89,9
2023-09-06 10:00:00,442,30.6,21.1,56.78,0.0,7.5,165,10
2023-09-06 11:00:00,449,31.7,21.1,53.43,0.0,0.4,180,11
2023-09-06 12:00:00,527,32.9,21.0,49.82,0.0,7.2,803,12
2023-09-06 13:00:00,566,33.8,20.6,46.04,0.0,7.5,815,13
2023-09-06 14:00:00,489,34.3,19.9,42.98,0.0,7.5,500,14
2023-09-06 15:00:00,662,35.6,19.3,38.63,0.0,8.0,727,15
2023-09-06 16:00:00,859,36.0,18.9,36.68,0.0,4.8,572,16
2023-09-06 17:00:00,1540,36.0,18.4,35.64,0.0,0.9,403,17
2023-09-06 18:00:00,1439,35.9,19.0,37.05,0.0,10.8,81,18
2023-09-06 19:00:00,1059,34.0,19.2,41.82,0.0,7.6,17,19
2023-09-06 20:00:00,718,31.3,20.2,51.97,0.0,7.3,0,20
2023-09-06 21:00:00,521,30.2,21.8,60.81,0.0,9.9,0,21
2023-09-06 22:00:00,387,29.0,22.1,66.73,0.0,10.3,0,22
2023-09-06 23:00:00,171,28.4,22.7,71.15,0.0,12.4,0,23
2023-09-07 00:00:00,68,28.0,22.2,70.53,0.0,15.7,0,0
2023-09-07 01:00:00,31,27.5,22.2,72.6,0.0,13.8,0,1
2023-09-07 02:00:00,11,26.9,22.2,75.37,0.0,5.2,0,2
2023-09-07 03:00:00,14,26.3,23.2,82.94,0.0,6.7,0,3
2023-09-07 04:00:00,16,26.3,23.2,83.0,0.0,6.7,0,4
2023-09-07 05:00:00,85,25.7,23.2,86.07,0.0,4.8,0,5
2023-09-07 06:00:00,303,25.3,22.8,86.01,0.0,4.8,0,6
2023-09-07 07:00:00,757,25.2,23.2,88.35,0.0,6.7,17,7
2023-09-07 08:00:00,1311,26.4,23.8,85.81,0.0,6.7,74,8
2023-09-07 09:00:00,709,28.2,23.7,76.91,0.0,6.7,169,9
2023-09-07 10:00:00,444,29.4,23.3,69.94,0.0,12.7,157,10
2023-09-07 11:00:00,438,31.2,22.9,61.27,0.0,10.7,170,11
2023-09-07 12:00:00,530,32.9,23.3,57.1,0.0,13.6,741,12
2023-09-07 13:00:00,495,34.8,22.9,50.28,0.0,14.3,882,13
2023-09-07 14:00:00,507,35.0,22.1,47.22,0.0,18.6,536,14
2023-09-07 15:00:00,700,34.5,22.0,48.25,0.0,15.1,73,15
2023-09-07 16:00:00,931,35.0,21.8,46.44,0.0,15.0,180,16
2023-09-07 17:00:00,1507,33.0,19.8,45.75,0.0,11.6,121,17
2023-09-07 18:00:00,1404,30.3,19.8,53.55,0.0,14.5,83,18
2023-09-07 19:00:00,1058,29.9,20.0,55.38,0.0,11.1,35,19
2023-09-07 20:00:00,738,27.6,19.9,62.84,0.0,12.7,0,20
2023-09-07 21:00:00,535,26.5,20.0,67.31,0.0,10.5,0,21
2023-09-07 22:00:00,394,26.5,19.4,65.05,0.0,6.9,0,22
2023-09-07 23:00:00,249,26.4,19.4,65.69,0.0,6.7,0,23
2023-09-08 00:00:00,115,26.9,19.4,63.39,0.0,13.5,0,0
2023-09-08 01:00:00,51,25.9,20.6,72.62,0.0,8.3,0,1
2023-09-08 02:00:00,39,25.5,20.6,74.11,0.0,10.1,0,2
2023-09-08 03:00:00,10,23.8,20.6,82.67,0.022,14.0,0,3
2023-09-08 04:00:00,17,23.7,20.2,80.7,0.211,4.9,0,4
2023-09-08 05:00:00,66,23.6,21.2,86.27,0.0,8.3,0,5
2023-09-08 06:00:00,257,23.2,20.2,83.22,0.0,4.8,0,6
2023-09-08 07:00:00,613,22.7,19.6,82.52,0.0,13.8,8,7
2023-09-08 08:00:00,944,23.2,20.2,83.14,0.0,9.0,77,8
2023-09-08 09:00:00,689,24.8,20.1,75.07,0.0,8.7,174,9
2023-09-08 10:00:00,532,26.6,20.7,70.21,0.0,5.6,207,10
2023-09-08 11:00:00,561,28.7,21.2,63.73,0.036,8.5,537,11
2023-09-08 12:00:00,692,30.5,21.7,59.19,0.0,5.8,753,12
2023-09-08 13:00:00,685,31.6,21.6,55.43,0.0,12.6,844,13
2023-09-08 14:00:00,734,32.8,21.2,50.52,0.0,20.2,862,14
2023-09-08 15:00:00,803,33.3,20.6,47.45,0.0,15.2,535,15
2023-09-08 16:00:00,959,32.9,20.9,49.55,0.0,18.0,332,16
2023-09-08 17:00:00,1384,33.3,21.0,48.55,0.0,14.3,221,17
2023-09-08 18:00:00,1341,31.7,21.0,53.0,0.0,12.8,26,18
2023-09-08 19:00:00,928,30.9,20.8,55.12,0.0,9.6,7,19
2023-09-08 20:00:00,659,27.3,17.0,53.39,0.0,21.7,0,20
2023-09-08 21:00:00,435,26.5,17.3,57.09,0.0,12.6,0,21
2023-09-08 22:00:00,172,25.1,19.3,70.27,1.126,14.6,0,22
2023-09-08 23:00:00,296,22.8,19.9,83.92,8.637,9.2,0,23
2023-09-09 00:00:00,242,22.7,20.0,84.6,0.036,12.8,0,0
2023-09-09 01:00:00,189,22.7,20.0,84.85,0.0,10.3,0,1
2023-09-09 02:00:00,93,22.7,19.5,82.08,0.08,11.0,0,2
2023-09-09 03:00:00,24,22.7,20.1,85.26,0.334,8.9,0,3
2023-09-09 04:00:00,12,22.1,20.7,91.66,4.54,11.9,0,4
2023-09-09 05:00:00,51,22.0,20.6,91.8,0.0,10.5,0,5
